,Station_ID,lonWGS84,latWGS84,xWGS84_UTM10N,yWGS84_UTM10N,zWGS84,OG,FAA,SBA,TTC,CBA,ISO
2687,18GY2092,-122.8847967264,38.8244124998,510000.264,4297298.046,239.54869,979970.31,-11.29,-41.41,8.07,-33.71,-14.3
2688,18GY2093,-122.8254589783,38.8425777244,515147.251,4299321.97,760.67151,979864.22,41.72,-46.69,5.19,-42.43,-20.55
2689,18GY2094,-122.8214587535,38.8404107402,515494.874,4299082.175,828.91237,979849.25,47.99,-48.06,6.2,-42.85,-21.03
2690,18GY2095,-122.816292499,38.840410664,515943.233,4299083.055,872.75723,979840.89,53.15,-47.8,6.31,-42.52,-20.6
2691,18GY2096,-122.8152924222,38.8374107641,516030.699,4298750.337,880.39915,979838.25,53.14,-48.67,7.45,-42.26,-20.47
2692,18GY2097,-122.8097921604,38.8379106616,516507.949,4298806.789,896.44702,979836.56,56.35,-47.25,6.12,-42.18,-20.23
2693,18GY2098,-122.807958043,38.8349107473,516667.83,4298474.228,833.25891,979848.59,49.15,-47.38,6.21,-42.17,-20.28
2694,18GY2099,-122.8057919162,38.8327437959,516856.346,4298234.163,759.83082,979863.5700000001,41.68,-46.64,5.06,-42.52,-20.63
2695,18GY2100,-122.8109581358,38.8300779788,516408.554,4297937.402,650.3849,979884.44,29.02,-47.05,5.02,-42.86,-21.19
2696,18GY2101,-122.8084579836,38.8274110414,516626.184,4297641.909,649.65278,979884.75,29.34,-46.65,4.79,-42.68,-21.1
2697,18GY2102,-122.7989575406,38.8284108508,517450.596,4297754.627,833.01956,979847.6799999999,48.74,-47.76,5.98,-42.78,-21.02
2698,18GY2103,-122.7932911842,38.8240779302,517943.526,4297274.909,823.78833,979849.98,48.58,-46.9,5.34,-42.54,-20.89
2699,18GY2104,-122.8044577685,38.8255780475,516973.845,4297439.241,677.09064,979879.37,32.59,-46.47,4.67,-42.65,-21.08
2700,18GY2105,-122.8089579314,38.8234112067,516583.715,4297197.965,646.01172,979883.8,27.63,-47.96,6.15,-42.63,-21.28
2701,18GY2106,-122.7722898494,38.8010783755,519772.924,4294727.035,742.10535,979867.03,42.46,-43.87,6.94,-37.84,-16.9
2702,18GY2107,-122.7922909165,38.8082445045,518034.348,4295518.107,952.145,979824.11,63.72,-46.13,8.59,-38.63,-17.94
2703,18GY2108,-122.7926238764,38.8042446569,518006.446,4295074.188,886.44093,979837.1,56.8,-45.69,8.19,-38.55,-18.06
2704,18GY2109,-122.7877906491,38.80457856,518426.029,4295112.204,817.18081,979852.26,50.56,-44.18,6.55,-38.61,-17.92
2705,18GY2110,-122.7834564603,38.8057444404,518802.058,4295242.461,831.61872,979850.49,53.13,-43.22,6.55,-37.66,-16.81
2706,18GY2111,-122.777790182,38.8049113679,519294.275,4295151.197,837.42756,979849.55,54.05,-42.95,6.47,-37.48,-16.53
2707,18GY2112,-122.7797902854,38.8055783803,519120.43,4295224.794,860.40463,979844.01,55.54,-44.03,7.14,-37.91,-16.99
2708,18GY2113,-122.7916237932,38.8017447302,518093.915,4294796.975,852.99986,979842.11,51.72,-47.04,9.19,-38.85,-18.45
2709,18GY2114,-122.7912908432,38.8064115543,518121.644,4295314.907,912.97394,979832.87,60.56,-44.9,7.7,-38.27,-17.63
2710,18GY2115,-122.7956241116,38.810578473,517744.364,4295776.45,969.82713,979819.65,64.5,-47.32,9.39,-39.03,-18.32
2711,18GY2116,-122.7962911011,38.8075785978,517687.196,4295443.431,887.50909,979837.31,57.04,-45.57,8.07,-38.54,-17.96
2712,18GY2117,-122.804457569,38.8124115521,516976.988,4295978.185,827.09739,979849.74,50.41,-45.44,6.93,-39.51,-18.81
2713,18GY2118,-122.7984573075,38.8149113595,517497.319,4296256.714,934.08129,979827.64,61.08,-46.74,8.25,-39.56,-18.65
2714,18GY2119,-122.8162922033,38.8154116246,515948.836,4296308.964,823.78075,979849.8200000001,49.21,-46.27,7.43,-39.83,-19.3
2715,18GY2120,-122.8306259904,38.8194116993,514703.606,4296750.44,864.0732,979840.0700000001,51.55,-48.45,10.03,-39.44,-19.11
2716,18GY2121,-122.8392934888,38.8224116965,513950.582,4297081.984,836.98748,979846.2,49.06,-47.9,9.88,-39.02,-18.74
2717,18GY2122,-122.8424596813,38.8244116564,513675.349,4297303.437,840.6726,979845.31,49.13,-48.25,10.32,-38.93,-18.63
2718,18GY2123,-122.834459221,38.8217446601,514370.368,4297008.714,797.34734,979855.96,46.65,-45.88,7.1,-39.75,-19.34
2719,18GY2124,-122.7839566006,38.8134111636,518756.621,4296093.116,1051.32288,979804.64,74.36,-46.57,10.39,-37.34,-16.22
2720,18GY2125,-122.7756229813,38.7984115581,519484.221,4294430.389,747.00938,979866.51,43.7,-43.19,6.38,-37.73,-17.04
2721,18GY2126,-122.7697897233,38.8004113524,519990.206,4294653.561,797.09827,979856.91,49.36,-43.12,6.72,-37.36,-16.44
2722,19GY2183,-122.7401222365,38.8474092027,522551.542,4299875.72,820.69141,979845.73,41.28,-53.84,4.01,-50.81,-26.76
2723,19GY2184,-122.7286217906,38.848742013,523549.084,4300026.522,918.42714,979826.3200000001,51.89,-54.16,5.23,-49.99,-25.74
2724,19GY2245,-122.8294580105,38.7497473331,514819.413,4289020.177,618.99883,979902.4,44.51,-28.09,6.46,-22.44,-6.17
2725,19GY2246,-122.825457806,38.7582469957,515165.216,4289964.01,665.99889,979889.84,45.68,-32.18,7.12,-25.9,-8.99
2726,19GY2127,-122.6534526701,38.9440721771,530031.789,4310627.33,390.54305,979957.35,11.64,-35.34,2.94,-32.95,-3.34
2727,19GY2128,-122.6556196625,38.9375724312,529846.722,4309905.339,422.14398,979948.7,13.31,-37.2,3.02,-34.77,-5.46
2728,19GY2129,-122.6572866131,38.9294057341,529705.657,4308998.534,535.30886,979923.46,23.71,-39.47,2.21,-37.96,-9.09
2729,19GY2130,-122.6604526425,38.9249059123,529433.091,4308498.162,527.45286,979923.86,22.08,-40.21,2.06,-38.85,-10.15
2730,19GY2131,-122.6637866935,38.9197391107,529146.198,4307923.731,531.10984,979919.36,19.17,-43.54,2.61,-41.63,-13.17
2731,19GY2132,-122.6494520418,38.909573362,530393.202,4306800.318,507.07028,979925.56,18.86,-41.16,1.82,-40.02,-11.9
2732,19GY2133,-122.6724528603,38.9082395447,528399.512,4306644.892,614.40885,979902.52,29.05,-42.98,2.3,-41.47,-13.61
2733,19GY2134,-122.680953156,38.9064066415,527663.216,4306438.884,619.74703,979899.5,27.83,-44.79,2.04,-43.55,-15.82
2734,19GY2135,-122.6977876463,38.8967400616,526207.118,4305361.218,719.35727,979874.25,34.17,-49.61,3.03,-47.47,-20.41
2735,19GY2136,-122.7109540617,38.8910743351,525067.348,4304728.797,786.9055,979857.3200000001,38.57,-52.76,3.35,-50.36,-23.74
2736,19GY2137,-122.7272885871,38.8894075118,523651.295,4304539.47,759.53989,979860.65,33.61,-54.66,3.29,-52.3,-25.95
2737,19GY2138,-122.7281215309,38.8765749325,523583.299,4303115.235,768.16166,979856.48,33.23,-56.0,3.5,-53.43,-27.71
2738,19GY2139,-122.7186215581,38.8637414509,524411.736,4301693.615,825.09917,979844.1799999999,39.63,-55.97,3.75,-53.21,-28.02
2739,19GY2140,-122.7231216475,38.8537418072,524024.683,4300582.774,840.2031,979846.09,47.09,-50.21,3.56,-47.65,-23.01
2740,19GY2141,-122.7371221895,38.8555759074,522809.271,4300782.712,836.49549,979845.31,45.01,-51.87,4.15,-48.73,-24.23
2741,19GY2142,-122.7484556553,38.8575759979,521825.281,4301001.89,784.11382,979855.85,39.22,-51.81,3.54,-49.22,-24.78
2742,19GY2143,-122.7552899339,38.8577420887,521232.253,4301018.71,731.8,979866.76,33.98,-51.19,3.06,-49.04,-24.66
2743,19GY2144,-122.7607901196,38.8530763279,520756.386,4300499.693,670.85505,979881.97,30.8,-47.55,3.1,-45.3,-21.23
2744,19GY2145,-122.7599559278,38.9124069903,520811.454,4307083.75,692.59117,979876.4,26.68,-54.1,2.39,-52.58,-25.62
2745,19GY2146,-122.7486225451,38.9180737179,521792.309,4307715.231,612.40599,979894.71,19.75,-52.06,2.37,-50.48,-23.01
2746,19GY2147,-122.7441223327,38.9254064534,522180.157,4308530.029,566.43801,979906.9299999999,17.14,-49.52,1.98,-48.29,-20.37
2747,19GY2148,-122.7391223104,38.9385729529,522609.393,4309992.343,537.95314,979915.46,15.71,-47.76,1.85,-46.63,-18.04
2748,19GY2149,-122.7331222932,38.9495725041,523125.821,4311214.472,541.6922,979918.9299999999,19.36,-44.53,2.18,-43.07,-13.92
2749,19GY2150,-122.7267891827,38.9540722911,523673.109,4311715.441,499.72612,979930.83,17.91,-41.28,2.2,-39.75,-10.29
2750,19GY2151,-122.7169550542,38.9559051418,524524.585,4311921.434,507.6519,979931.11,20.47,-39.61,2.07,-38.21,-8.59
2751,19GY2152,-122.7099549403,38.9617378646,525129.054,4312570.602,480.06784,979936.1,16.44,-40.56,2.22,-38.99,-9.04
2752,19GY2153,-122.7351222798,38.9450726858,522953.966,4310714.62,524.89116,979920.85,16.49,-45.52,1.98,-44.24,-15.29
2753,19GY2154,-122.786791337,38.942073089,518477.165,4310370.012,522.19543,979916.88,11.97,-49.74,2.38,-48.06,-20.06
2754,19GY2155,-122.7987918541,38.9435730987,517436.804,4310534.104,514.10277,979919.33,11.79,-49.01,2.48,-47.22,-19.37
2755,19GY2156,-122.8094582643,38.9425731978,516512.678,4310421.159,486.31602,979925.9299999999,9.92,-47.78,2.27,-46.17,-18.57
2756,19GY2157,-122.8152925353,38.9447391426,516006.583,4310660.473,485.63821,979927.2,10.79,-46.84,1.99,-45.5,-17.92
2757,19GY2158,-122.8217928465,38.9472390671,515442.729,4310936.769,468.92543,979931.99,10.2,-45.55,1.98,-44.21,-16.65
2758,19GY2159,-122.8259590602,38.9495729755,515081.206,4311195.065,461.53758,979935.5,11.23,-43.7,1.92,-42.41,-14.83
2759,19GY2160,-122.8274592511,38.9567386935,514949.705,4311990.0,467.75976,979934.8,11.82,-43.81,2.0,-42.45,-14.56
2760,19GY2161,-122.8287935011,38.9655723432,514832.257,4312970.056,419.18496,979946.25,7.49,-42.7,1.94,-41.34,-13.02
2761,19GY2162,-122.8297936662,38.9714051123,514744.4,4313617.159,403.2811,979950.3200000001,6.14,-42.27,1.83,-41.0,-12.42
2762,19GY2163,-122.832959828,38.9734050387,514469.719,4313838.585,395.84022,979953.25,6.6,-40.98,1.67,-39.86,-11.26
2763,19GY2164,-122.8384600551,38.9745720026,513993.036,4313967.224,394.76638,979955.58,8.5,-38.96,1.59,-37.92,-9.38
2764,19GY2165,-122.8476275883,38.9785718651,513198.176,4314409.724,405.60869,979955.38,11.29,-37.38,1.49,-36.46,-7.93
2765,19GY2166,-122.8282933969,38.9615725016,514876.42,4312526.273,433.50487,979943.0700000001,9.09,-42.71,2.05,-41.26,-13.14
2766,19GY2167,-122.8146254344,38.9379063873,516065.935,4309902.359,503.39906,979921.59,11.26,-48.35,2.01,-47.02,-19.77
2767,19GY2168,-122.8087921116,38.9315735937,516572.968,4309200.653,522.45479,979914.3,10.41,-51.33,2.16,-49.87,-22.81
2768,19GY2169,-122.805624917,38.926073781,516848.787,4308590.92,520.74861,979913.87,9.94,-51.61,2.88,-49.43,-22.58
2769,19GY2170,-122.8041248272,38.9179070797,516980.764,4307684.942,598.87341,979897.76,18.65,-51.64,3.29,-49.13,-22.69
2770,19GY2171,-122.7567899163,38.8487424106,521104.767,4300019.681,685.88186,979878.66,32.51,-47.52,3.04,-45.34,-21.42
2771,19GY2172,-122.7377890044,38.8339095889,522758.314,4298378.27,698.51109,979874.89,33.95,-47.5,4.27,-44.1,-20.6
2772,19GY2173,-122.72912157,38.8285766527,523512.35,4297788.678,724.76277,979869.14,36.76,-47.62,5.12,-43.4,-20.05
2773,19GY2174,-122.7207882353,38.8277425976,524235.971,4297698.302,755.46554,979862.01,39.17,-48.64,4.57,-45.0,-21.57
2774,19GY2175,-122.7209541123,38.8230767714,524223.153,4297180.501,737.31545,979866.88,38.86,-46.92,5.32,-42.52,-19.34
2775,19GY2176,-122.7119535991,38.8145769457,525007.435,4296239.717,758.81006,979863.01,42.38,-45.81,4.96,-41.78,-18.9
2776,19GY2177,-122.709787411,38.8087431112,525197.553,4295592.944,748.36789,979865.86,42.53,-44.5,5.52,-39.9,-17.28
2777,19GY2178,-122.7109533618,38.8034103052,525098.191,4295000.854,810.52782,979853.16,49.48,-44.5,6.85,-38.63,-16.36
2778,19GY2179,-122.7132874314,38.8020773801,524895.985,4294852.304,775.26185,979859.74,45.3,-44.74,6.69,-38.99,-16.81
2779,19GY2180,-122.6962870005,38.8165766946,526366.834,4296466.027,935.36269,979825.5700000001,59.22,-48.73,5.65,-44.16,-21.06
2780,19GY2181,-122.7184539577,38.8200768428,524441.21,4296848.27,747.76333,979865.24,40.71,-46.24,5.42,-41.75,-18.69
2781,19GY2182,-122.7181212205,38.8339093642,524465.361,4298383.327,889.07259,979832.21,50.04,-52.73,4.94,-48.83,-25.16
2782,19GY2185,-122.719621478,38.8507418613,524329.414,4300250.801,878.48395,979837.94,51.01,-50.57,4.3,-47.31,-22.79
2783,19GY2186,-122.7431222101,38.898407334,522275.288,4305534.19,715.15947,979867.08,25.55,-57.75,3.91,-54.73,-28.16
2784,19GY2187,-122.739455149,38.9089069608,522589.952,4306700.23,686.13958,979877.76,26.35,-53.7,3.31,-51.25,-24.11
2785,19GY2188,-122.7189545274,38.9107397459,524366.788,4306908.89,570.24909,979904.62,17.3,-49.79,2.22,-48.31,-20.74
2786,19GY2189,-122.7129543481,38.912906632,524886.251,4307150.968,572.40597,979904.95,18.11,-49.22,2.09,-47.88,-20.16
2787,19GY2190,-122.7214547019,38.9194064727,524147.085,4307869.969,559.24732,979909.4,17.92,-47.94,2.44,-46.24,-18.32
2788,19GY2191,-122.9034620376,38.9367395447,508366.831,4309760.97,437.37132,979954.94,24.38,-27.86,1.94,-26.52,-1.68
2789,19GY2192,-122.9026290571,38.9477390553,508437.72,4310981.663,409.18651,979964.02,23.79,-25.3,1.93,-23.94,1.51
2790,19GY2193,-122.6872886568,38.9900705233,527082.036,4315721.199,401.4538,979959.78,13.34,-34.85,2.23,-33.18,-1.81
2791,19GY2194,-122.8047918442,38.8305778625,516943.661,4297993.998,697.16075,979875.52,34.48,-46.82,4.98,-42.71,-20.87
2792,19GY2195,-122.8269590723,38.8449106545,515016.578,4299580.604,759.11859,979864.92,41.73,-46.51,4.98,-42.45,-20.48
2793,19GY2196,-122.8269591036,38.8490774912,515015.699,4300042.99,856.69967,979845.08,51.62,-47.53,5.93,-42.62,-20.49
2794,19GY2197,-122.8219588637,38.8514103222,515449.093,4300302.695,934.07859,979831.08,61.28,-46.53,6.3,-41.31,-18.97
2795,19GY2198,-122.8239589842,38.854910215,515274.788,4300690.736,967.03271,979824.64,64.69,-46.81,7.82,-40.09,-17.65
2796,19GY2199,-122.8192927181,38.8492433678,515680.917,4300062.686,952.21448,979825.4,61.38,-48.46,7.18,-42.37,-20.09
2797,19GY2200,-122.8271261294,38.8515773955,515000.68,4300320.373,894.22773,979838.49,56.39,-46.97,6.21,-41.81,-19.57
2798,19GY2201,-122.8264590641,38.8470775625,515059.512,4299821.144,818.44162,979852.85,47.77,-47.11,5.45,-42.64,-20.58
2799,19GY2202,-122.8261259828,38.8392438645,515090.071,4298951.908,736.96746,979868.21,38.7,-47.06,5.34,-42.63,-20.93
2800,19GY2203,-122.821125692,38.8354109285,515524.866,4298527.412,722.49026,979870.48,36.84,-47.3,5.61,-42.59,-20.96
2801,19GY2204,-122.8129582566,38.8322439268,516234.454,4298177.395,700.06899,979874.5,34.22,-47.41,5.45,-42.84,-21.14
2802,19GY2205,-122.8181255282,38.8339109415,515785.588,4298361.475,738.31216,979866.98,38.35,-47.56,5.62,-42.85,-21.23
2803,19GY2206,-122.8224587875,38.8385778258,515408.481,4298878.611,747.24636,979866.12,39.84,-47.08,5.43,-42.56,-20.81
2804,19GY2207,-122.8257929325,38.8355780035,515119.751,4298545.169,632.34639,979888.4,26.94,-47.12,5.03,-42.9,-21.31
2805,19GY2208,-122.8274590369,38.8377439425,514974.693,4298785.245,677.24447,979880.1,32.3,-46.78,4.91,-42.73,-21.1
2806,19GY2209,-122.8336263349,38.835744108,514439.842,4298562.334,550.97159,979904.73,18.16,-46.8,4.87,-42.65,-21.21
2807,19GY2210,-122.8294590694,38.8304112593,514802.63,4297971.226,550.84138,979904.31,18.17,-46.77,5.62,-41.87,-20.62
2808,19GY2211,-122.833126241,38.828578383,514484.698,4297767.248,683.26044,979878.04,32.92,-46.84,5.99,-41.71,-20.78
2809,19GY2212,-122.8367934209,38.8272444858,514166.649,4297618.653,720.15451,979871.77,38.16,-45.73,5.41,-41.22,-20.5
2810,19GY2213,-122.8401265888,38.8262445694,513877.518,4297507.183,740.25857,979868.45,41.13,-45.01,5.61,-40.31,-19.76
2811,19GY2214,-122.85346028,38.8229118433,512720.704,4297135.417,689.14185,979877.6799999999,34.91,-45.52,7.99,-38.4,-18.41
2812,19GY2215,-122.8566274663,38.8237448453,512445.624,4297227.417,628.75495,979890.59,29.11,-44.56,6.86,-38.5,-18.51
2813,19GY2216,-122.8564604341,38.8207449607,512460.646,4296894.55,562.26389,979904.37,22.65,-43.58,6.14,-38.18,-18.3
2814,19GY2217,-122.856794431,38.8179120751,512432.145,4296580.145,479.01084,979920.77,13.62,-43.3,5.78,-38.17,-18.41
2815,19GY2218,-122.8606276637,38.8192450622,512099.143,4296727.55,437.42697,979928.94,8.85,-43.42,6.39,-37.63,-17.89
2816,19GY2219,-122.8586277153,38.8462440018,512268.127,4299723.833,535.50843,979911.01,18.74,-44.48,5.94,-39.25,-17.94
2817,19GY2220,-122.859294761,38.8490778967,512209.757,4300038.216,573.37751,979903.28,22.44,-45.02,6.24,-39.53,-18.12
2818,19GY2221,-122.8766292398,38.8247454143,510709.196,4297335.915,268.58448,979964.5700000001,-8.1,-41.48,6.87,-35.01,-15.33
2819,19GY2222,-122.8751285729,38.8224120553,510839.815,4297077.164,270.8594,979963.81,-7.95,-41.58,7.04,-34.95,-15.37
2820,19GY2223,-122.87079528,38.8219120586,511216.057,4297022.203,268.58128,979962.71,-9.71,-43.09,7.76,-35.73,-16.03
2821,19GY2224,-122.8679611051,38.820745077,511462.274,4296893.058,299.00218,979957.33,-5.6,-42.38,6.71,-36.11,-16.41
2822,19GY2225,-122.86529496,38.8227449728,511693.395,4297115.319,356.07715,979945.66,0.16,-43.01,6.57,-36.95,-17.09
2823,19GY2226,-122.8622947752,38.8212450011,511954.084,4296949.259,398.87305,979936.88,4.71,-43.24,6.55,-37.25,-17.42
2824,19GY2227,-122.8796294187,38.8242454613,510448.838,4297280.089,250.19655,979967.8200000001,-10.48,-41.8,7.78,-34.39,-14.82
2825,19GY2228,-122.7764564963,38.8272435142,519404.017,4297629.628,941.05596,979827.8200000001,62.3,-46.29,6.29,-41.08,-18.94
2826,19GY2229,-122.7481223219,38.828742945,521863.024,4297802.414,844.95926,979846.51,51.2,-46.63,5.91,-41.73,-18.81
2827,19GY2230,-122.7442892368,38.8330767302,522194.391,4298284.25,740.65924,979868.06,40.19,-45.97,4.26,-42.62,-19.32
2828,19GY2231,-122.7754564912,38.8300773935,519490.047,4297944.31,912.16499,979833.42,58.73,-46.62,5.64,-42.04,-19.7
2829,19GY2232,-122.77062329,38.8310772522,519909.284,4298056.305,887.35988,979839.0,56.57,-46.01,5.06,-41.99,-19.46
2830,19GY2233,-122.7636230514,38.8354099771,520515.643,4298538.647,774.16678,979862.98,45.25,-44.66,3.39,-42.22,-19.22
2831,19GY2234,-122.7649560578,38.8317431296,520400.995,4298131.446,852.40675,979846.56,53.29,-45.38,4.78,-41.61,-18.9
2832,19GY2235,-122.7931243321,38.833743556,517955.582,4298347.517,919.21151,979831.65,58.82,-47.33,6.21,-42.18,-20.06
2833,19GY2236,-122.7879571396,38.8375773309,518403.077,4298773.972,913.00745,979835.39,60.31,-45.15,5.73,-40.48,-18.03
2834,19GY2237,-122.7839570095,38.8420771001,518749.065,4299274.117,831.63543,979852.0,51.41,-44.93,4.36,-41.57,-18.71
2835,19GY2238,-122.7796238064,38.8409100723,519125.431,4299145.512,749.1013,979868.27,42.33,-44.79,3.5,-42.2,-19.24
2836,19GY2239,-122.7862910851,38.8394102364,518547.197,4298977.703,858.63644,979847.6,55.58,-43.79,4.78,-40.03,-17.39
2837,19GY2240,-122.7917913051,38.8367434229,518070.522,4298680.669,914.55453,979834.09,59.56,-46.07,5.62,-41.51,-19.19
2838,19GY2241,-122.815291686,38.7779129855,516044.102,4292148.016,776.78201,979862.03,50.27,-39.97,6.46,-34.45,-16.09
2839,19GY2242,-122.8226250559,38.776080179,515407.506,4291943.374,793.17916,979859.17,52.64,-39.43,7.07,-33.33,-15.31
2840,19GY2243,-122.827792035,38.7312477641,514968.041,4286967.621,576.91043,979910.6,41.39,-26.51,5.88,-21.39,-6.23
2841,19GY2244,-122.832625212,38.7412476206,514545.92,4288076.487,580.07175,979910.1799999999,41.05,-27.21,5.47,-22.49,-6.84
2842,19GY2247,-122.8164574457,38.7644135302,515945.847,4290649.82,541.59778,979910.3,27.2,-36.73,6.71,-30.73,-13.08
2843,19GY2248,-122.8122912539,38.7679133324,516307.002,4291038.916,696.64774,979879.41,43.82,-37.45,5.95,-32.38,-14.49
2844,19GY2249,-122.824792309,38.7872458122,515216.876,4293182.028,727.27643,979871.34,43.49,-41.21,6.06,-36.05,-17.36
2845,19GY2250,-122.8276255136,38.7937456499,514969.451,4293902.83,695.38863,979877.95,39.69,-41.44,5.66,-36.65,-17.62
2846,19GY2251,-122.8222923128,38.7987453492,515431.523,4294458.519,594.22659,979896.77,26.85,-42.96,5.99,-37.74,-18.16
2847,19GY2252,-122.7536212589,38.7637452004,521405.148,4290588.481,845.80215,979846.97,57.72,-40.23,6.15,-35.08,-15.98
2848,19GY2253,-122.7547882839,38.7605793121,521304.699,4290236.901,910.06712,979834.14,65.0,-40.14,6.84,-34.36,-15.51
2849,19GY2254,-122.7577884184,38.7605793728,521044.038,4290236.213,950.5082,979824.64,67.98,-41.69,8.41,-34.38,-15.64
2850,19GY2255,-122.7617886734,38.7680792429,520694.318,4291067.537,838.27944,979848.38,56.43,-40.68,6.14,-35.54,-16.38
2851,19GY2256,-122.762788755,38.7709121802,520606.622,4291381.674,809.67052,979854.59,53.56,-40.35,5.63,-35.69,-16.35
2852,19GY2257,-122.7674549343,38.7677453699,520202.162,4291029.222,892.76558,979836.88,61.77,-41.44,7.41,-35.07,-16.11
2853,19GY2258,-122.7249531638,38.7614117557,523896.586,4290336.642,901.51537,979836.12,64.26,-39.93,6.04,-34.94,-15.36
2854,19GY2259,-122.7297873044,38.7657447098,523475.167,4290816.205,982.61058,979817.58,70.34,-42.91,8.31,-35.72,-16.05
2855,19GY2260,-122.7274532668,38.7699115556,523676.563,4291279.189,989.4226,979816.44,70.93,-43.08,9.86,-34.35,-14.4
2856,19GY2585,-122.9613010774,39.2222294312,503340.5,4341438.807,825.30329,979880.83,44.45,-51.12,6.45,-45.66,-8.18
2857,18GY2031,-122.7441214022,38.7895782571,522222.47,4293457.365,1065.3084,979800.6799999999,76.81,-45.68,9.68,-37.17,-16.49
2858,19GY4068,-122.6264520967,38.9764036693,532356.957,4314224.424,397.06198,979966.83,20.24,-27.46,1.1,-26.91,3.95
2859,19GY2504,-122.4905053466,39.0160398031,544108.195,4318680.002,421.096,979948.694,,,3.68,-41.276,-8.926
2860,19GY2536,-123.0044896999,39.0463731775,499611.483,4321922.695,818.599,979883.4920000001,,,5.59,-29.479,2.8110000000000004
2861,19GY2537,-123.0142298357,39.0370233884,498768.456,4320885.218,859.609,979874.757,,,6.29,-28.653000000000002,2.947
2862,19GY2538,-123.0248682374,39.0493866334,497848.113,4322257.388,885.4,979871.92,,,4.93,-28.901,2.949
2863,19GY2539,-123.0434548798,39.0486900805,496239.746,4322180.695,865.897,979877.4040000001,,,4.32,-27.779,3.5210000000000004
